Date,Close,High,Low,Open,Volume
2024-09-26,14.586256980895996,14.684872180922028,14.577291651809688,14.631081916365858,271600
2024-09-27,14.684871673583984,14.702802331137129,14.559360490635232,14.631081410886178,236300
2024-09-30,14.74763011932373,14.873141312011194,14.693838142490456,14.720734130907092,668600
2024-10-01,14.819351196289062,14.86417613414556,14.720734281050644,14.747630269741604,682800
2024-10-02,14.72969913482666,14.81935071760557,14.72969913482666,14.81935071760557,287600
2024-10-03,14.684871673583984,14.73955966613258,14.613150753333038,14.666942725992463,311700
2024-10-04,14.756593704223633,14.79245502202837,14.675011429168125,14.774524363126002,270100
2024-10-07,14.71176815032959,14.828315718348495,14.69383749217873,14.828315718348495,330300
2024-10-08,14.738664627075195,14.81935088147224,14.702803309582404,14.765558905233052,366100
2024-10-09,14.774523735046388,14.774523735046388,14.711768141517643,14.747629457797885,253700
2024-10-10,14.765559196472168,14.801420514672294,14.738664917783842,14.7745245260222,396300
2024-10-11,14.774523735046388,14.828315709466745,14.747629457797885,14.783489064116448,360500
2024-10-14,14.926932334899902,14.926932334899902,14.837280745598871,14.882107395230308,534700
2024-10-15,14.823848724365234,14.978929057541356,14.814726147125029,14.978929057541356,354500
2024-10-16,14.832971572875977,14.89773961052614,14.796481263247802,14.84209415028302,317700
2024-10-17,14.80560302734375,14.879495378295584,14.796480450437834,14.860338488779249,328400
2024-10-18,14.860339164733888,14.915072888705431,14.832971432771256,14.842094010092133,350100
2024-10-21,14.778236389160156,14.87858125082196,14.778236389160156,14.869458674315696,298200
2024-10-22,14.769115447998049,14.796481440593448,14.73262513793251,14.778238025514431,267500
2024-10-23,14.687013626098633,14.778237659046567,14.677891048808467,14.769115081756404,255500
2024-10-24,14.705260276794434,14.769116584368623,14.68701512035784,14.696137698576138,222900
2024-10-25,14.687013626098633,14.759992504466238,14.668768471518304,14.732624772595749,230800
2024-10-28,14.431586265563965,14.769114655749384,14.33124052819714,14.687013202459786,602200
2024-10-29,14.367730140686035,14.449831594971965,14.312995547836469,14.449831594971965,575300
2024-10-30,14.568422317504885,14.586666601590208,14.367729972705328,14.413341987883884,365200
2024-10-31,14.51368808746338,14.632279851873012,14.486321225664074,14.59578954283814,443900
2024-11-01,14.623157501220703,14.814726406761306,14.538319097358269,14.5410551745968,502600
2024-11-04,14.51368808746338,14.71894172590028,14.42246492480675,14.659645843695465,313500
2024-11-05,14.477198600769045,14.595789494811608,14.431586584602387,14.559300055873653,282000
2024-11-06,14.723501205444336,14.796480078905567,14.623156341906132,14.732623782121188,330900
2024-11-07,14.86945915222168,14.905949459419544,14.712555355150256,14.732623980136912,308300
2024-11-08,14.86945915222168,14.97892833386166,14.82384800817796,14.869459152221678,444100
2024-11-11,14.905949592590332,15.04734692431489,14.905949592590332,14.96068331392251,410300
2024-11-12,14.860339164733888,15.015417759327647,14.842094010092133,14.924195466026308,394300
2024-11-13,14.86945915222168,15.00629606426006,14.860338315375827,14.860338315375827,385800
2024-11-14,14.969806671142578,15.0062969805686,14.869460060174738,14.988051825855589,553100
2024-11-15,14.913161277770996,14.977234241861492,14.820302769427936,14.922447394277144,404800
