date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2024-12-03,BCAT,BCAT,16.22,"Saba Capital Management, L.P.",1510281,,Sale,11258.0,182604.76,13984040.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000695/primary_doc.xml
2024-12-04,BCAT,BCAT,16.27,"Saba Capital Management, L.P.",1510281,,Sale,37700.0,613379.0,13946340.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000695/primary_doc.xml
2024-12-02,BCAT,BCAT,16.32,"Saba Capital Management, L.P.",1510281,,Sale,154418.0,2520101.76,13995298.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000685/primary_doc.xml
2024-11-26,BCAT,BCAT,16.17,"Saba Capital Management, L.P.",1510281,,Sale,47180.0,762900.6,14192103.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000669/primary_doc.xml
2024-11-27,BCAT,BCAT,16.14,"Saba Capital Management, L.P.",1510281,,Sale,42387.0,684126.18,14149716.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000669/primary_doc.xml
2024-11-25,BCAT,BCAT,16.2,"Saba Capital Management, L.P.",1510281,,Sale,16816.0,272419.2,14239283.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000659/primary_doc.xml
2024-11-22,BCAT,BCAT,16.13,"Saba Capital Management, L.P.",1510281,,Sale,5219.0,84182.47,14256099.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000649/primary_doc.xml
2024-11-19,BCAT,BCAT,16.01,"Saba Capital Management, L.P.",1510281,,Sale,76676.0,1227582.76,14293494.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000638/primary_doc.xml
2024-11-20,BCAT,BCAT,15.92,"Saba Capital Management, L.P.",1510281,,Sale,32176.0,512241.92,14261318.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000638/primary_doc.xml
2024-11-18,BCAT,BCAT,16.07,"Saba Capital Management, L.P.",1510281,,Sale,28442.0,457062.94,14370170.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000628/primary_doc.xml
2024-11-14,BCAT,BCAT,16.35,"Saba Capital Management, L.P.",1510281,,Sale,48026.0,785225.1,14424609.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000621/primary_doc.xml
2024-11-15,BCAT,BCAT,16.05,"Saba Capital Management, L.P.",1510281,,Sale,25997.0,417251.85,14398612.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000621/primary_doc.xml
2024-11-12,BCAT,BCAT,16.34,"Saba Capital Management, L.P.",1510281,,Sale,39120.0,639220.8,14513545.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000610/primary_doc.xml
2024-11-13,BCAT,BCAT,16.39,"Saba Capital Management, L.P.",1510281,,Sale,40910.0,670514.9,14472635.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000610/primary_doc.xml
2024-11-08,BCAT,BCAT,16.36,"Saba Capital Management, L.P.",1510281,,Sale,47389.0,775284.04,14590393.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000598/primary_doc.xml
2024-11-11,BCAT,BCAT,16.43,"Saba Capital Management, L.P.",1510281,,Sale,37728.0,619871.04,14552665.0,https://www.sec.gov/Archives/edgar/data/1510281/000151028124000598/primary_doc.xml
