issuerTradingSymbol,relationship,date,transaction_type,cost,shares,value,shares_total
AAPL,,2016-10-01,Tax Withholding (RSU Vesting),113.05,43809,4952607.45,46848
AAPL,,2016-10-03,Sale,112.59,43769,4927951.71,3079
AAPL,,2016-04-01,Exercise or Conversion of Derivative Security,,53056,,56135
AAPL,,2016-04-01,Tax Withholding (RSU Vesting),109.99,26772,2944652.28,29363
AAPL,,2016-04-04,Sale,111.43,26284,2928826.12,3079
AAPL,,2016-03-21,Exercise or Conversion of Derivative Security,,525000,,528079
AAPL,,2016-03-21,Tax Withholding (RSU Vesting),105.91,256356,27150663.96,271723
AAPL,,2016-03-22,Sale,106.91,268644,28720730.04,3079
AAPL,,2015-10-01,Exercise or Conversion of Derivative Security,,92764,,95632
AAPL,,2015-10-01,Tax Withholding (RSU Vesting),109.58,45891,5028735.78,49741
AAPL,,2015-10-02,Sale,110.44,42573,4701762.12,7168
AAPL,,2015-10-02,Sale,110.94,4300,477042.0,2868
