Close,High,Low,Open,Volume
177.06167602539062,179.40489174455868,175.929784585215,177.2403885500297,555900
173.65606689453125,177.7269128580908,173.24899441838747,177.2801163865453,490200
175.34397888183594,175.80069875271616,173.02061008336065,174.37093799988963,641000
175.95956420898438,176.87301909988622,173.87449392196504,175.35390208944176,532300
176.96237182617188,177.13116091837753,171.63056968617087,175.4531934192987,531300
174.30145263671875,176.07871509504486,173.25891743869647,175.1453981587252,554200
177.37939453125,178.14392235829675,175.3836955622353,176.71416154157842,436800
174.28158569335938,176.98224158767212,172.583756123567,176.3865028770607,747400
175.6021270751953,178.3722772158697,174.68867216840715,174.68867216840715,505400
174.7283935546875,175.9992887466886,173.7851531598803,175.1652666176127,486200
172.80218505859375,174.3213173221586,172.1171052067309,173.86458227065128,433000
174.45037841796875,176.2872268553021,172.2958137719015,172.66317739926214,557500
174.79788208007812,175.2446785136579,173.50712504397575,174.0432777342187,465600
180.3183441162109,180.6757843107005,174.39080306191295,174.7978906737442,878300
181.3608856201172,181.5793221438459,179.46446632332027,179.51411374239774,674900
181.00344848632807,182.88000581730248,180.02048411285946,182.30412907680963,357500
182.5821228027344,182.81048273698323,180.6559181957949,181.3906605650158,508800
179.7325439453125,181.6388865987768,178.87865987811097,181.4601589264364,589100
179.146728515625,180.11976941368417,177.01202592448846,178.7694414747947,755900
177.71697998046875,178.96801306429876,176.54536458268703,178.10420558857788,539300
179.61338806152344,180.91408374130765,176.96237958489104,177.9850527562047,1573800
186.0473022460937,188.618877755408,181.74809668308723,182.6913369689065,1488800
186.77212524414065,188.07280584213817,185.35228780759243,188.04302042006688,826100
191.80604553222656,191.8556929490701,186.10687962482928,187.3281272978052,907400
192.5705718994141,194.89392554788245,192.282641124285,192.4117062268014,885200
189.7606964111328,194.764859009693,189.681263575412,192.5209230638073,921100
186.18630981445312,191.14080984954555,185.8785170447697,190.0883512885904,1150100
184.09132385253903,185.7593680229645,183.2473631935225,184.96505478217216,580000
187.82456970214844,188.06286821098192,184.1806735581404,184.28989181423933,616300
196.56198120117188,199.78886625933595,195.29108614413147,196.59176662045687,1200200
195.1918029785156,199.8087401970525,195.0825847178552,197.37615304145856,783000
196.3634185791016,198.0612481822076,195.3903776559929,195.59889075387767,504600
193.0968017578125,198.03145499482048,192.8287329785288,197.5747351225312,554400
194.79464721679688,196.3435496598564,193.11666452006097,193.5535375476448,770200
199.16336059570312,199.91796502150137,194.9733728586405,194.9733728586405,671100
197.4953155517578,201.87395437734548,196.84000596896263,199.5605239897919,697500
196.58184814453125,198.57754703816963,195.86696776317268,197.63430671979123,592400
194.3776397705078,197.6243718166921,193.3450280225828,196.47263353668083,566000
192.242919921875,193.43439733350263,190.6443700498814,191.9946979861633,496900
192.034423828125,192.3322931838985,190.8925938227039,191.86563472824844,512300
191.19046020507807,193.1762356789992,191.02167110782656,192.34221361601584,553100
193.51382446289065,194.75493420200684,191.5876348740052,191.5876348740052,829400
200.6824645996093,201.58599607654665,194.6159199191608,194.6159199191608,876600
203.25405883789065,203.4824187792932,199.78887512147543,201.0696936583368,739200
201.9136505126953,204.38594642837413,201.149122714228,203.54198579302897,695300
203.81007385253903,204.57458651622963,202.6583204198752,203.3831242394547,398700
196.79034423828125,203.6512020601378,196.5123368870576,202.52923408181496,718800
194.705307006836,198.00168668169687,193.7719900346551,196.1251293132592,739300
198.4385528564453,198.71656022358013,192.18335679538188,194.6060054092125,1151900
194.91378784179688,198.051316704492,194.655642486106,197.1974326507272,689800
195.1620178222656,196.45277495447675,193.7124101609134,195.4003163413749,570500
191.05145263671875,195.102436339042,190.31671027223743,194.84429098678524,595200
192.4359588623047,193.8503414375638,190.1649766768525,191.6291645593737,597200
191.84829711914065,194.9360438100383,191.69889639473584,192.7347768803164,407100
188.9996032714844,191.97778430962703,188.7605469184357,191.300465575212,395700
186.1210327148437,190.0255286211976,185.6329650271324,189.7765172863655,434900
186.7883758544922,188.850196942396,186.2305929123864,186.40987377301528,715100
186.1808013916016,187.37605281295708,185.01543011589644,186.081205972249,537400
178.2423095703125,186.71866509397103,177.59488618226132,186.5094888864085,788700
182.1368560791016,185.1349471567597,181.40974721810764,183.232512060144,926000
180.66270446777344,183.9197617116056,180.04514603626728,180.652734287598,1528500
179.7064971923828,180.57305176876545,177.7940919764496,180.3041304716819,636000
181.8579559326172,181.91771621992893,179.40767776371692,179.98538587180633,242700
181.818115234375,182.71456518684647,180.61290884726205,181.6587595259224,277200
181.14080810546875,182.106973311626,179.75630567578662,179.75630567578662,400700
179.4774169921875,181.4197024168573,179.2881659408319,179.2881659408319,499700
179.71646118164062,181.8679228568136,178.8499065618264,180.35394481734792,469000
180.48341369628903,184.51740038818969,179.98539102317653,180.86191579135723,783400
182.216537475586,182.77432043590056,179.60690354049424,180.87187018319145,482100
180.2543334960937,183.70064199711803,178.94951648104689,183.2723497793011,665200
180.5531463623047,180.78223253915857,177.20643335033614,179.48737053362416,980400
181.3300628662109,181.70854977232256,175.71236758059436,178.4614473336591,873300
177.41558837890625,180.93162715935728,176.42951323442034,178.75030066487437,1189300
179.60690307617188,179.9555098262444,172.96326728107198,175.53306608311735,920100
178.62081909179688,181.6487903473493,177.93354535064432,180.6328350067681,1159300
178.58096313476562,181.6687097822094,177.23631103870784,181.30017786823328,692800
177.61480712890625,180.04514492072562,177.32594547762568,178.43155638062493,648000
178.2423095703125,180.8419885013132,177.156623803327,178.97938858928802,826300
181.3200836181641,182.86395690600463,179.35788831759942,180.22444288370448,1385600
179.3280029296875,181.89780182532883,178.04311108109,181.5193149171349,679700
