issuerTradingSymbol,relationship,date,transaction_type,cost,shares,value,shares_total
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-19,Sale,148.1992,11886,1761495.69,15562715
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-12,Sale,137.92,500,68960.0,15871056
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-12,Sale,138.7275,13414,1860890.68,15857642
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-12,Sale,139.7599,75911,10609313.77,15781731
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-12,Sale,140.334,141344,19835368.9,15640387
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-12,Sale,141.0164,1400,197422.96,15638987
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-07,Sale,140.2393,35120,4925204.22,15874898
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-07,Sale,141.0517,600,84631.02,15874298
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-08,Sale,140.5455,1922,270128.45,15872376
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-08,Sale,141.2432,820,115819.42,15871556
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-05,Sale,132.9375,1600,212700.0,15992562
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-05,Sale,133.6781,29525,3946845.9,15963037
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-05,Sale,134.4919,32244,4336556.82,15930793
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-12-05,Sale,135.2254,20775,2809307.69,15910018
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-11-28,Sale,125.955,800,100764.0,16195958
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-11-28,Sale,126.6013,38398,4861236.72,16157560
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-11-28,Sale,127.4492,155454,19812487.94,16002106
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-11-28,Sale,128.2259,6397,820261.08,15995709
ABNB,"Director, Officer (CEO and Chairman), 10% Owner",2023-11-28,Sale,129.2508,1547,199950.99,15994162
