Title,Published At,URL,Sentiment,Sentiment Score
Assam key player in India’s energy sector: Himanta Biswa Sarma,2025-02-26T22:30:00Z,https://thehillstimes.in/assam/assam-key-player-in-indias-energy-sector-himanta-biswa-sarma,Positive,0.2732
"India eyes 20% ethanol blending in petrol, says minister Hardeep Singh Puri",2025-02-26T13:54:18Z,https://economictimes.indiatimes.com/industry/energy/oil-gas/india-eyes-20-ethanol-blending-in-petrol-says-minister-hardeep-singh-puri/articleshow/118582195.cms,Neutral,0.0
