date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-03-21,TEAM,TEAM,220.519,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,250.0,55129.75,51138.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002693/primarydocument.xml
2025-03-21,TEAM,TEAM,225.658,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,2900.0,654408.2,48238.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002693/primarydocument.xml
2025-03-21,TEAM,TEAM,223.0767,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,150.0,33461.5,48088.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002693/primarydocument.xml
2025-03-21,TEAM,TEAM,219.72,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,250.0,54930.0,47838.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002693/primarydocument.xml
2025-03-21,TEAM,TEAM,221.4967,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,150.0,33224.5,47688.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002693/primarydocument.xml
2025-03-20,TEAM,TEAM,226.8645,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1600.0,362983.2,61984.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,224.9699,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1050.0,236218.39,60934.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,227.7252,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,816.0,185823.76,60118.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,230.61,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,100.0,23061.0,60018.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,226.0312,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,2882.0,651421.92,57136.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,228.9189,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,718.0,164363.77,56418.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,229.8978,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,782.0,179780.08,55636.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002657/primarydocument.xml
2025-03-20,TEAM,TEAM,224.9697,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1050.0,236218.18,62534.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,226.031,Farquhar Scott,1666121,"Director, 10% Owner",Sale,2882.0,651421.34,59652.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,226.8644,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1600.0,362983.04,58052.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,229.8982,Farquhar Scott,1666121,"Director, 10% Owner",Sale,781.0,179550.49,57271.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,227.7251,Farquhar Scott,1666121,"Director, 10% Owner",Sale,816.0,185823.68,56455.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,230.61,Farquhar Scott,1666121,"Director, 10% Owner",Sale,100.0,23061.0,56355.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-20,TEAM,TEAM,228.9197,Farquhar Scott,1666121,"Director, 10% Owner",Sale,719.0,164593.26,55636.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002656/primarydocument.xml
2025-03-19,TEAM,TEAM,221.0379,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,350.0,77363.26,71182.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,230.3856,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1500.0,345578.4,69682.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,222.47,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,100.0,22247.0,69582.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,231.5046,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,975.0,225716.99,68607.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,223.545,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,200.0,44709.0,68407.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,232.843,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,400.0,93137.2,68007.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,224.38,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,50.0,11219.0,67957.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,226.2369,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,150.0,33935.53,67807.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,227.4512,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1230.0,279764.98,66577.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,228.2579,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1115.0,254507.56,65462.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,229.5121,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1878.0,431023.72,63584.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002643/primarydocument.xml
2025-03-19,TEAM,TEAM,224.38,Farquhar Scott,1666121,"Director, 10% Owner",Sale,50.0,11219.0,71482.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,226.2368,Farquhar Scott,1666121,"Director, 10% Owner",Sale,150.0,33935.52,71332.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,227.4514,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1231.0,279992.67,70101.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,228.2574,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1114.0,254278.74,68987.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,221.0379,Farquhar Scott,1666121,"Director, 10% Owner",Sale,350.0,77363.26,68637.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,229.5117,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1878.0,431022.97,66759.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,230.3856,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1500.0,345578.4,65259.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,222.47,Farquhar Scott,1666121,"Director, 10% Owner",Sale,100.0,22247.0,65159.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,231.5046,Farquhar Scott,1666121,"Director, 10% Owner",Sale,975.0,225716.99,64184.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,223.545,Farquhar Scott,1666121,"Director, 10% Owner",Sale,200.0,44709.0,63984.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-19,TEAM,TEAM,232.843,Farquhar Scott,1666121,"Director, 10% Owner",Sale,400.0,93137.2,63584.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002642/primarydocument.xml
2025-03-18,TEAM,TEAM,217.7476,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1850.0,402833.06,77630.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,218.6068,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1341.0,293151.72,76289.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,215.8101,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1400.0,302134.14,74889.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,213.6202,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,827.0,176663.91,74062.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,216.7496,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1459.0,316237.67,72603.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,214.4085,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,400.0,85763.4,72203.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,219.336,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,671.0,147174.46,71532.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002610/primarydocument.xml
2025-03-18,TEAM,TEAM,213.6205,Farquhar Scott,1666121,"Director, 10% Owner",Sale,828.0,176877.77,78652.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,218.6068,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1341.0,293151.72,77311.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,214.4085,Farquhar Scott,1666121,"Director, 10% Owner",Sale,400.0,85763.4,76911.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,215.8101,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1400.0,302134.14,75511.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,216.7496,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1459.0,316237.67,74052.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,217.7476,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1850.0,402833.06,72202.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-18,TEAM,TEAM,219.336,Farquhar Scott,1666121,"Director, 10% Owner",Sale,670.0,146955.12,71532.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002609/primarydocument.xml
2025-03-17,TEAM,TEAM,220.1313,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1941.0,427274.85,85487.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,221.0031,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1707.0,377252.29,83780.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,222.0658,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,676.0,150116.48,83104.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,218.0794,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,500.0,109039.7,82604.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,223.061,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1283.0,286187.26,81321.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,219.1236,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1550.0,339641.58,79771.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,223.9877,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,291.0,65180.42,79480.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002540/primarydocument.xml
2025-03-17,TEAM,TEAM,221.0031,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1708.0,377473.29,85720.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,223.0607,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1284.0,286409.94,84436.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,219.1235,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1550.0,339641.42,82886.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,222.065,Farquhar Scott,1666121,"Director, 10% Owner",Sale,675.0,149893.88,82211.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,223.986,Farquhar Scott,1666121,"Director, 10% Owner",Sale,290.0,64955.94,81921.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,218.0791,Farquhar Scott,1666121,"Director, 10% Owner",Sale,500.0,109039.55,81421.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-17,TEAM,TEAM,220.1312,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1941.0,427274.66,79480.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002539/primarydocument.xml
2025-03-14,TEAM,TEAM,220.2766,Farquhar Scott,1666121,"Director, 10% Owner",Sale,700.0,154193.62,94676.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,219.5505,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1220.0,267851.61,93456.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,218.4104,Farquhar Scott,1666121,"Director, 10% Owner",Sale,2921.0,637976.78,90535.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,217.4014,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1019.0,221532.03,89516.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,216.4858,Farquhar Scott,1666121,"Director, 10% Owner",Sale,588.0,127293.65,88928.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,215.2488,Farquhar Scott,1666121,"Director, 10% Owner",Sale,950.0,204486.36,87978.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,214.2718,Farquhar Scott,1666121,"Director, 10% Owner",Sale,550.0,117849.49,87428.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002466/primarydocument.xml
2025-03-14,TEAM,TEAM,214.2718,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,550.0,117849.49,94826.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,220.2766,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,700.0,154193.62,94126.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,219.5506,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1220.0,267851.73,92906.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,218.4104,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,2922.0,638195.19,89984.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,217.4012,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1018.0,221314.42,88966.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,216.4847,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,589.0,127509.49,88377.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-14,TEAM,TEAM,215.2485,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,949.0,204270.83,87428.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002465/primarydocument.xml
2025-03-13,TEAM,TEAM,213.6503,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,504.0,107679.75,102820.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,212.448,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,735.0,156149.28,102085.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,211.5013,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,550.0,116325.71,101535.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,210.3429,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,2151.0,452447.58,99384.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,222.96,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,100.0,22296.0,99284.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,215.85,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,100.0,21585.0,99184.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,209.6147,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1250.0,262018.38,97934.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,214.9307,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,250.0,53732.68,97684.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,208.2065,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,2308.0,480540.6,95376.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002407/primarydocument.xml
2025-03-13,TEAM,TEAM,208.2065,Farquhar Scott,1666121,"Director, 10% Owner",Sale,2309.0,480748.81,101015.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,211.5013,Farquhar Scott,1666121,"Director, 10% Owner",Sale,550.0,116325.71,100465.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,222.96,Farquhar Scott,1666121,"Director, 10% Owner",Sale,100.0,22296.0,100365.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,215.85,Farquhar Scott,1666121,"Director, 10% Owner",Sale,100.0,21585.0,100265.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,214.9285,Farquhar Scott,1666121,"Director, 10% Owner",Sale,250.0,53732.12,100015.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,210.3427,Farquhar Scott,1666121,"Director, 10% Owner",Sale,2150.0,452236.8,97865.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,209.6148,Farquhar Scott,1666121,"Director, 10% Owner",Sale,1250.0,262018.5,96615.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,213.6503,Farquhar Scott,1666121,"Director, 10% Owner",Sale,504.0,107679.75,96111.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-13,TEAM,TEAM,212.448,Farquhar Scott,1666121,"Director, 10% Owner",Sale,735.0,156149.28,95376.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002406/primarydocument.xml
2025-03-12,TEAM,TEAM,231.0733,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,150.0,34660.99,111122.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,226.1497,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1252.0,283139.42,109870.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,227.0236,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,3169.0,719437.79,106701.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,229.881,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,423.0,97239.66,106278.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,228.0177,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1194.0,272253.13,105084.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,225.1541,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,400.0,90061.64,104684.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,232.48,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,50.0,11624.0,104634.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,229.1129,Cannon-Brookes Michael,1666120,"Director, Officer (CEO, Co-Founder), 10% Owner",Sale,1310.0,300137.9,103324.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002351/primarydocument.xml
2025-03-12,TEAM,TEAM,227.0237,Farquhar Scott,1666121,"Director, 10% Owner",Sale,3168.0,719211.08,108104.0,https://www.sec.gov/Archives/edgar/data/1650372/000156218025002350/primarydocument.xml
