Date,Close,High,Low,Open,Volume
2024-09-26,163.13999938964844,164.6750030517578,160.75,163.99000549316406,1350600
2024-09-27,161.22000122070312,163.99000549316406,160.41000366210938,163.99000549316406,1428700
2024-09-30,158.80999755859375,162.23500061035156,157.9499969482422,161.1300048828125,1165900
2024-10-01,161.4199981689453,163.3800048828125,155.3699951171875,163.22999572753906,2568500
2024-10-02,160.24000549316406,162.625,159.02499389648438,161.9199981689453,926500
2024-10-03,160.44000244140625,161.19000244140625,157.7899932861328,158.0,974500
2024-10-04,171.0,171.83999633789062,161.0800018310547,162.0,1916500
2024-10-07,167.52999877929688,171.3000030517578,167.25,170.24000549316406,1673500
2024-10-08,168.02000427246094,170.89999389648438,165.9199981689453,167.17999267578125,1399100
2024-10-09,177.10000610351562,177.6300048828125,168.02000427246094,168.02000427246094,1904100
2024-10-10,184.0,184.52999877929688,175.58999633789062,176.72999572753906,2056100
2024-10-11,187.0599975585937,192.31399536132807,185.3699951171875,185.5,2969600
2024-10-14,194.0,196.25,189.3500061035156,189.8099975585937,3627600
2024-10-15,190.88999938964844,195.6100006103516,190.2700042724609,193.0,1849400
2024-10-16,189.3500061035156,193.0,187.2400054931641,191.8999938964844,1626600
2024-10-17,188.5,191.66900634765625,186.1199951171875,191.1999969482422,1213300
2024-10-18,191.6999969482422,193.8800048828125,186.52999877929688,188.7899932861328,1503500
2024-10-21,192.8300018310547,193.69000244140625,189.8099975585937,190.3000030517578,1731300
2024-10-22,193.8699951171875,195.9499969482422,190.3500061035156,190.83999633789065,1537200
2024-10-23,188.759994506836,192.8600006103516,186.9850006103516,191.7899932861328,1341700
2024-10-24,189.3500061035156,191.75,187.3699951171875,188.0,1403900
2024-10-25,188.72999572753903,192.97000122070312,188.22999572753903,190.5399932861328,1585400
2024-10-28,188.6600036621093,190.3099975585937,187.75,190.0,1429600
2024-10-29,191.7400054931641,193.3000030517578,187.5749969482422,190.0,1828400
2024-10-30,190.44000244140625,194.9429931640625,190.259994506836,190.33999633789065,1978800
2024-10-31,188.5399932861328,191.33999633789065,187.63999938964844,190.3600006103516,3718600
2024-11-01,224.3500061035156,229.1600036621093,214.69000244140625,225.4499969482422,9591100
2024-11-04,218.9600067138672,221.3800048828125,215.0,216.6499938964844,3569900
2024-11-05,221.5800018310547,222.3999938964844,214.88999938964844,218.3300018310547,2935500
2024-11-06,225.57000732421875,228.25,221.4900054931641,223.9900054931641,2422900
2024-11-07,233.9600067138672,236.2749938964844,225.75,225.75,2725400
2024-11-08,237.8000030517578,238.2899932861328,231.8300018310547,233.88999938964844,2514400
2024-11-11,245.8500061035156,247.1499938964844,237.8000030517578,238.0,3006900
2024-11-12,245.27999877929688,248.593002319336,241.92999267578125,242.009994506836,2267300
2024-11-13,252.77999877929688,255.009994506836,244.3000030517578,245.0,2565200
2024-11-14,249.9900054931641,256.3900146484375,248.72999572753903,250.1199951171875,2784200
2024-11-15,240.0399932861328,247.57000732421875,238.3800048828125,244.72999572753903,2278900
2024-11-18,238.69000244140625,242.0200042724609,236.67999267578125,239.3000030517578,2227500
2024-11-19,247.72999572753903,248.009994506836,235.52999877929688,238.3800048828125,2677900
2024-11-20,245.4499969482422,249.9199981689453,241.82000732421875,247.3300018310547,1516300
2024-11-21,253.97000122070312,255.8699951171875,246.4499969482422,246.4499969482422,2142400
2024-11-22,260.5799865722656,262.0,253.259994506836,254.9900054931641,2162000
2024-11-25,261.0,269.3999938964844,260.0,262.0199890136719,2698900
2024-11-26,262.2300109863281,264.6300048828125,260.2099914550781,261.489990234375,1345700
2024-11-27,262.4599914550781,263.69000244140625,258.0,262.0,1422900
2024-11-29,263.5799865722656,265.8900146484375,261.8399963378906,262.4100036621094,828400
2024-12-02,265.8800048828125,267.6099853515625,262.8450012207031,263.0,1144200
2024-12-03,268.3599853515625,269.3900146484375,264.0,265.0,1389200
2024-12-04,287.5,287.9700012207031,268.29998779296875,275.1849975585937,3098100
2024-12-05,276.7200012207031,285.375,276.0,283.95001220703125,1821100
2024-12-06,278.5,280.8800048828125,276.739990234375,279.3099975585937,2452600
2024-12-09,273.1400146484375,281.6579895019531,272.3299865722656,279.75,2330300
2024-12-10,266.45001220703125,276.7900085449219,264.3399963378906,273.0,2381200
2024-12-11,274.6499938964844,274.95001220703125,267.0199890136719,269.45001220703125,1738400
2024-12-12,279.17999267578125,279.8099975585937,271.75,271.75,1408600
2024-12-13,278.6499938964844,279.8999938964844,274.5799865722656,276.54998779296875,1528500
2024-12-16,278.0899963378906,280.44000244140625,274.8500061035156,276.2900085449219,1256800
2024-12-17,269.7900085449219,278.92498779296875,269.4349975585937,277.2099914550781,2849700
2024-12-18,250.19000244140625,270.2749938964844,249.6199951171875,269.3099975585937,3544700
2024-12-19,251.22999572753903,259.1499938964844,249.3999938964844,255.57000732421875,2026000
2024-12-20,257.260009765625,257.80499267578125,246.009994506836,247.0800018310547,3001700
2024-12-23,251.3999938964844,259.489990234375,250.3699951171875,259.489990234375,1559600
2024-12-24,257.489990234375,257.7200012207031,251.0200042724609,252.69000244140625,844500
2024-12-26,254.2400054931641,256.8999938964844,254.19000244140625,255.0,1627300
2024-12-27,250.1100006103516,253.6600036621093,247.5599975585937,253.6600036621093,934000
2024-12-30,247.1000061035156,248.8600006103516,243.38999938964844,246.22999572753903,799100
2024-12-31,243.3800048828125,248.7700042724609,241.51499938964844,248.25,1146600
2025-01-02,242.38999938964844,246.3699951171875,239.9199981689453,244.52999877929688,2096300
2025-01-03,250.2700042724609,251.0,242.88999938964844,244.509994506836,2125200
2025-01-06,254.6300048828125,259.5,251.42999267578125,255.25,2586000
2025-01-07,247.8500061035156,262.1099853515625,246.58999633789065,259.7200012207031,1599300
2025-01-08,244.4900054931641,248.5449981689453,239.9600067138672,245.3699951171875,1659500
2025-01-10,242.38999938964844,248.5800018310547,241.42999267578125,248.27999877929688,1809100
2025-01-13,236.2400054931641,239.7899932861328,235.44000244140625,238.38999938964844,1091700
2025-01-14,246.3999938964844,247.3300018310547,238.4100036621093,239.72999572753903,2049600
2025-01-15,250.02999877929688,258.7799987792969,248.0850067138672,255.0200042724609,1713600
2025-01-16,254.25,256.32000732421875,252.5399932861328,255.1600036621093,1819100
2025-01-17,252.3600006103516,259.8500061035156,251.4900054931641,259.8500061035156,1192500
