issuerTradingSymbol,relationship,date,transaction_type,cost,shares,value,shares_total
MTDR,,2025-02-21,Purchase,55.2,600,33120.0,27917
MTDR,,2025-01-27,"Grant, Award, or Other Acquisition",0.0,1267,0.0,27317
