Close,High,Low,Open,Volume
19.1200008392334,19.2450008392334,18.673999786376953,18.780000686645508,2751800
18.940000534057617,19.125,18.610000610351562,18.920000076293945,2772200
20.56999969482422,20.600000381469727,19.040000915527344,19.31999969482422,3601300
19.969999313354492,20.510000228881836,19.900999069213867,20.479999542236328,2877700
19.889999389648438,19.950000762939453,19.59000015258789,19.829999923706055,3057500
20.850000381469727,21.25,19.920000076293945,19.920000076293945,3466200
22.34000015258789,22.399999618530273,20.690000534057617,20.950000762939453,4933900
22.229999542236328,22.59000015258789,22.094999313354492,22.170000076293945,3332100
22.360000610351562,22.799999237060547,22.040000915527344,22.469999313354492,2141900
22.280000686645508,22.950000762939453,21.983999252319336,22.3700008392334,3816500
22.149999618530273,22.719999313354492,22.139999389648438,22.5,3552700
22.31999969482422,22.360000610351562,21.81999969482422,22.350000381469727,2637500
22.450000762939453,22.729999542236328,22.170000076293945,22.5,3675600
22.170000076293945,22.920000076293945,21.93000030517578,22.399999618530273,2778300
21.975000381469727,22.270000457763672,21.860000610351562,21.979999542236328,1415100
21.280000686645508,21.93000030517578,21.049999237060547,21.729999542236328,1646700
21.799999237060547,21.8700008392334,21.46500015258789,21.520000457763672,2224300
22.530000686645508,22.860000610351562,21.799999237060547,21.799999237060547,3271600
22.600000381469727,23.110000610351562,22.510000228881836,22.59000015258789,2554900
23.030000686645508,23.30500030517578,22.610000610351562,22.649999618530273,2682300
23.06999969482422,23.635000228881836,22.90999984741211,23.299999237060547,5491700
26.170000076293945,28.950000762939453,25.549999237060547,27.610000610351562,13757700
26.219999313354492,26.65999984741211,25.239999771118164,25.93000030517578,6430800
26.6299991607666,26.815000534057617,25.899999618530273,26.0,4075200
26.43000030517578,26.780000686645508,26.013999938964844,26.729999542236328,3201300
27.1299991607666,27.81999969482422,26.2450008392334,26.579999923706055,6758100
27.559999465942383,28.100000381469727,26.8799991607666,27.079999923706055,5659500
26.5,27.399999618530273,26.299999237060547,27.399999618530273,3513900
27.3700008392334,27.549999237060547,26.510000228881836,26.709999084472656,3604600
27.700000762939453,27.940000534057617,27.325000762939453,27.350000381469727,2983700
29.0,30.05500030517578,27.714000701904297,27.729999542236328,10048200
28.530000686645508,29.479999542236328,28.5,28.850000381469727,4197900
27.06999969482422,27.954999923706055,26.790000915527344,27.469999313354492,3943300
27.510000228881836,27.770000457763672,26.959999084472656,27.290000915527344,2371900
28.290000915527344,28.315000534057617,26.59000015258789,26.600000381469727,2399100
28.56999969482422,28.75,27.829999923706055,28.350000381469727,3405600
30.610000610351562,30.8799991607666,29.68000030517578,29.84000015258789,9293900
31.520000457763672,32.25,30.850000381469727,31.0,5461000
32.22999954223633,33.2599983215332,32.209999084472656,32.220001220703125,7428400
31.290000915527344,32.02000045776367,31.229999542236328,31.8799991607666,5739000
30.56999969482422,31.329999923706055,30.155000686645508,31.290000915527344,3120300
30.84000015258789,31.211000442504883,30.5,30.5,1625600
31.0,31.549999237060547,30.672000885009766,30.829999923706055,2583200
31.530000686645508,31.56999969482422,30.533000946044922,30.649999618530273,2150100
33.08000183105469,33.58000183105469,32.04999923706055,32.099998474121094,5144500
33.290000915527344,33.82500076293945,33.08000183105469,33.2599983215332,3427600
33.65999984741211,34.08000183105469,33.15999984741211,33.650001525878906,2847700
32.439998626708984,33.900001525878906,32.13999938964844,33.810001373291016,4259500
31.280000686645508,32.54999923706055,30.950000762939453,32.25,4747400
31.200000762939453,31.815000534057617,30.989999771118164,31.75,3513400
31.31999969482422,32.06999969482422,30.68199920654297,31.135000228881836,2452700
30.489999771118164,31.489999771118164,30.25,31.489999771118164,4358100
31.469999313354492,31.610000610351562,30.235000610351562,30.399999618530273,3723100
31.34000015258789,31.780000686645508,31.0,31.420000076293945,3141000
29.459999084472656,31.399999618530273,29.170000076293945,31.309999465942383,4097700
28.489999771118164,29.899999618530273,28.350000381469727,29.68000030517578,5989100
29.979999542236328,30.1200008392334,27.610000610351562,27.809999465942383,6634500
29.950000762939453,30.309999465942383,29.639999389648438,29.940000534057617,2321800
30.010000228881836,30.190000534057617,29.65999984741211,30.020000457763672,948300
30.040000915527344,30.18000030517578,29.510000228881836,29.770000457763672,2078600
28.889999389648438,29.7189998626709,28.440000534057617,29.709999084472656,1937300
28.229999542236328,28.5,27.711999893188477,28.299999237060547,2398800
27.959999084472656,28.510000228881836,27.770000457763672,28.450000762939453,2855200
28.25,28.670000076293945,27.780000686645508,28.209999084472656,2829400
29.260000228881836,29.280000686645508,28.479999542236328,28.600000381469727,1984400
29.829999923706055,30.280000686645508,29.3799991607666,29.75,3161600
28.799999237060547,30.125,28.489999771118164,30.1200008392334,2215600
28.65999984741211,29.030000686645508,28.329999923706055,28.700000762939453,2918500
27.639999389648438,28.18000030517578,27.145000457763672,28.18000030517578,2751400
26.950000762939453,27.25,26.610000610351562,27.079999923706055,3417700
27.209999084472656,27.579999923706055,26.979999542236328,27.350000381469727,1957900
27.809999465942383,28.670000076293945,27.75,27.989999771118164,2138100
26.739999771118164,27.549999237060547,26.040000915527344,27.190000534057617,7368200
26.700000762939453,27.280000686645508,26.639999389648438,27.149999618530273,3762700
27.510000228881836,27.770000457763672,26.78499984741211,26.969999313354492,3790900
27.940000534057617,28.024999618530273,27.15999984741211,27.56999969482422,2838200
28.309999465942383,28.385000228881836,27.18000030517578,27.729999542236328,2824600
28.739999771118164,29.420000076293945,28.451000213623047,28.575000762939453,3726800
28.93000030517578,30.7450008392334,28.049999237060547,28.09000015258789,6055400
31.15999984741211,32.099998474121094,28.73699951171875,29.299999237060547,8743800
