Close,High,Low,Open,Volume
0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,700
0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,15000
0.08399999886751175,0.09000000357627869,0.08399999886751175,0.09000000357627869,10000
0.08399999886751175,0.08399999886751175,0.08399999886751175,0.08399999886751175,0
0.09000000357627869,0.09000000357627869,0.08500000089406967,0.08500000089406967,6000
0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,600
0.08399999886751175,0.08399999886751175,0.08399999886751175,0.08399999886751175,4000
0.08299999684095383,0.08299999684095383,0.08299999684095383,0.08299999684095383,100
0.08799999952316284,0.08799999952316284,0.08799999952316284,0.08799999952316284,1000
0.08699999749660492,0.09000000357627869,0.08699999749660492,0.09000000357627869,10000
0.08900000154972076,0.09000000357627869,0.08900000154972076,0.09000000357627869,9000
0.0820000022649765,0.08399999886751175,0.0820000022649765,0.08399999886751175,27300
0.0820000022649765,0.0820000022649765,0.0820000022649765,0.0820000022649765,0
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,1000
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0
0.08699999749660492,0.08699999749660492,0.07999999821186066,0.07999999821186066,49700
0.08900000154972076,0.08900000154972076,0.07999999821186066,0.07999999821186066,47000
0.07999999821186066,0.08799999952316284,0.07999999821186066,0.08699999749660492,145800
0.07999999821186066,0.0949999988079071,0.07999999821186066,0.08900000154972076,78000
0.07999999821186066,0.08500000089406967,0.07999999821186066,0.08500000089406967,130000
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,10000
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,600
0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,2000
0.07999999821186066,0.07999999821186066,0.07699999958276749,0.07699999958276749,10400
0.07900000363588333,0.07900000363588333,0.07699999958276749,0.07699999958276749,2500
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,5000
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,0
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,0
0.07999999821186066,0.08100000023841858,0.07999999821186066,0.08100000023841858,92800
0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,300
0.050999999046325684,0.0949999988079071,0.050999999046325684,0.09399999678134918,536500
0.054999999701976776,0.05999999865889549,0.054999999701976776,0.057999998331069946,9500
0.054999999701976776,0.0560000017285347,0.054999999701976776,0.0560000017285347,21900
0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,1300
0.05999999865889549,0.05999999865889549,0.054999999701976776,0.054999999701976776,99600
0.05999999865889549,0.05999999865889549,0.05700000002980232,0.05900000035762787,24000
0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,11500
0.05999999865889549,0.05999999865889549,0.05700000002980232,0.05999999865889549,108500
0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,0
0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,25000
0.054999999701976776,0.05999999865889549,0.054999999701976776,0.05999999865889549,200
0.057999998331069946,0.05999999865889549,0.057999998331069946,0.05999999865889549,6700
0.07999999821186066,0.07999999821186066,0.057999998331069946,0.057999998331069946,39000
0.07500000298023224,0.07999999821186066,0.07500000298023224,0.07999999821186066,11500
0.07999999821186066,0.12999999523162842,0.06700000166893005,0.07999999821186066,101500
0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0
0.07400000095367432,0.07400000095367432,0.07400000095367432,0.07400000095367432,10000
0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,3000
0.10000000149011612,0.14499999582767487,0.07199999690055847,0.14499999582767487,107100
0.05000000074505806,0.07100000232458115,0.04699999839067459,0.07100000232458115,314900
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,27500
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,0
0.07699999958276749,0.07699999958276749,0.07699999958276749,0.07699999958276749,3000
0.0729999989271164,0.07699999958276749,0.0729999989271164,0.07699999958276749,2500
0.05900000035762787,0.07199999690055847,0.05900000035762787,0.07199999690055847,62600
0.05900000035762787,0.05999999865889549,0.05900000035762787,0.05999999865889549,19500
0.0729999989271164,0.0729999989271164,0.05900000035762787,0.05900000035762787,72600
0.07800000160932541,0.08100000023841858,0.07699999958276749,0.07699999958276749,218300
0.07800000160932541,0.07800000160932541,0.07800000160932541,0.07800000160932541,0
0.07999999821186066,0.07999999821186066,0.07000000029802322,0.07999999821186066,32800
0.06300000101327896,0.06499999761581421,0.05400000140070915,0.061000000685453415,241100
0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,38100
0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,14000
0.07699999958276749,0.09000000357627869,0.06800000369548798,0.09000000357627869,21000
0.09000000357627869,0.09000000357627869,0.06800000369548798,0.07999999821186066,16000
0.07000000029802322,0.07199999690055847,0.06700000166893005,0.06800000369548798,53500
0.07900000363588333,0.08799999952316284,0.07000000029802322,0.08799999952316284,28000
0.07000000029802322,0.07900000363588333,0.05999999865889549,0.07900000363588333,110800
0.08699999749660492,0.08699999749660492,0.08699999749660492,0.08699999749660492,3000
