Close,High,Low,Open,Volume
9.605478286743164,9.771090061433272,9.605478286743164,9.673671971593372,27100
9.62496280670166,9.722380900028954,9.615220718651935,9.673672317893631,58000
9.702898979187012,9.712641068568294,9.634706211631594,9.663931550718662,24900
9.741865158081056,9.761349334344413,9.693155646479315,9.741865158081056,49200
9.732123374938965,9.732123374938965,9.673672702430457,9.732123374938965,26600
9.673672676086426,9.722381260025308,9.654188499265524,9.722381260025308,20900
9.59573745727539,9.663930215408296,9.585995369240218,9.644446039337952,16400
9.54702854156494,9.595738055721965,9.527544364279448,9.576253878436471,32600
9.527544975280762,9.56651240329402,9.517803815070025,9.55677124308328,46100
9.498319625854492,9.547029143080485,9.48857753659794,9.537287053823931,20100
9.566511154174805,9.576253242170267,9.517802572310789,9.527543731249605,40000
9.527544975280762,9.55677124308328,9.508061725802516,9.527544975280762,39900
9.498319625854492,9.52754496456738,9.48857753659794,9.517803804367595,21500
9.478836059570312,9.556771849599755,9.478836059570312,9.556771849599755,40500
9.566511154174805,9.576253242170267,9.478834220328944,9.478834220328944,45600
9.576253890991213,9.595738068302248,9.547028554081365,9.566511802335691,11900
9.59573745727539,9.624962792324258,9.585995369240218,9.624962792324258,12400
9.527544975280762,9.644447259320534,9.527544975280762,9.644447259320534,18900
9.488577842712402,9.55677154065152,9.488577842712402,9.53728736150983,13200
9.333989143371582,9.519885791970562,9.324204863687354,9.519885791970562,32400
9.314420700073242,9.353556882297072,9.28506786359523,9.333988324645064,11200
9.294852256774902,9.392693180078297,9.294852256774902,9.382908901131916,21900
9.324204444885254,9.382909187273592,9.314421098720718,9.382909187273592,21800
9.26550006866455,9.33398815302696,9.216579608514188,9.33398815302696,27600
9.255717277526855,9.314422025757906,9.22636536995149,9.236148717089732,36400
9.294852256774902,9.33398843948022,9.275283698882143,9.30463653572128,22300
9.285069465637209,9.392694685132486,9.255717557175016,9.353558496156117,26300
9.324204444885254,9.363340628784073,9.314421098720718,9.324204444885254,10300
9.412261962890623,9.490534337931187,9.294853400329782,9.324205307699916,63600
9.26550006866455,9.382908613177324,9.236147232726232,9.382908613177324,20300
9.34377384185791,9.451398123967492,9.304637654447124,9.314421934569898,43400
9.431829452514648,9.461181356552832,9.353557086359356,9.392693269437004,31000
9.324204444885254,9.490533459725285,9.324204444885254,9.490533459725285,26300
9.402477264404297,9.431830103548773,9.314421546211683,9.353557731990714,51100
9.470966339111328,9.50031824532982,9.402477313827816,9.461182059345072,72200
9.519886016845703,9.52967029676105,9.39269411026734,9.4807498302646,72500
9.519886016845703,9.549238856591746,9.500318390095297,9.539454576676398,73600
9.549240112304688,9.57859202283018,9.519887268698785,9.559024393506656,23400
9.539453506469728,9.568805409842566,9.510101603096889,9.510101603096889,30700
9.61772632598877,9.627510605269464,9.529669678622977,9.529669678622977,51700
9.639344215393066,9.668822068615269,9.590213835300029,9.668822068615269,133500
9.580388069152832,9.639344715741547,9.580388069152832,9.639344715741547,17900
9.678647994995115,9.80638566687092,9.668821731901891,9.80638566687092,45500
9.727777481079102,9.747430007356026,9.668821776416385,9.668821776416385,121300
9.717952728271484,9.767082172693808,9.64916981932888,9.767082172693808,23900
9.717952728271484,9.747430582341696,9.678648610483174,9.737604318623598,27000
9.767082214355469,9.776908478115482,9.60986574253162,9.698300242203556,67600
9.737604141235352,9.78673452184676,9.69830002416304,9.717952551241227,60900
9.806386947631836,9.806386947631836,9.727778706787488,9.737604971164068,48500
9.747430801391602,9.75725706533052,9.708126682720026,9.747430801391602,30200
9.796560287475586,9.835864402550268,9.72777738328188,9.757256172400904,106000
9.747430801391602,9.786734920063177,9.73760453745268,9.747430801391602,43600
9.747430801391602,9.776908656124256,9.72777827351376,9.776908656124256,63300
9.786734580993652,9.786734580993652,9.7474304636838,9.76708205379669,22700
9.708126068115234,9.806385890031455,9.708126068115234,9.806385890031455,24200
9.658994674682615,9.688472524454705,9.62951682491053,9.688472524454705,11400
9.629517555236816,9.66882167027517,9.590213440198465,9.649169144213984,51300
9.52143096923828,9.71795249045466,9.47230152601825,9.71795249045466,69900
9.531258583068848,9.570562705463772,9.491954460673924,9.531258583068848,30000
9.423171997070312,9.51160650219067,9.423171997070312,9.501780237825264,28900
9.364214897155762,9.501779780396438,9.364214897155762,9.482127252611726,28600
9.277362823486328,9.346450210758135,9.23788471985911,9.32671068832841,78200
9.306971549987791,9.306971549987791,9.21814558683588,9.287232028739734,33600
9.336580276489258,9.385928140416674,9.277362651529916,9.385928140416674,74900
9.4550142288208,9.46488398948074,9.277362301870603,9.306971583850428,72400
9.464884757995604,9.474754519456935,9.425406653382543,9.474754519456935,56400
9.405665397644045,9.524099689663943,9.366187300304077,9.464883014270038,70400
9.57344913482666,9.58331889610701,9.484623165768,9.494492927048348,21100
9.63266658782959,9.6721446910079,9.583318723548649,9.583318723548649,45400
9.53396987915039,9.67214369668595,9.50436154011853,9.67214369668595,22900
9.405665397644045,9.573447546646928,9.395796579233116,9.563577787003911,113700
9.474754333496094,9.494492914799086,9.376058603284417,9.464884572228478,25500
9.346449851989746,9.435275817049414,9.29710198904191,9.405666534541393,29800
9.366188049316406,9.385927570180998,9.30697136918695,9.385927570180998,37000
9.356319427490234,9.356319427490234,9.316841322188967,9.356319427490234,15100
9.427696228027344,9.497090112672389,9.417782545814974,9.497090112672389,25000
9.457436561584473,9.526830447934314,9.358301627866876,9.447522879128554,14600
9.457436561584473,9.507004028443273,9.457436561584473,9.457436561584473,16900
9.457436561584473,9.556571495302071,9.457436561584473,9.526830447934314,7400
