issuerTradingSymbol,relationship,date,transaction_type,cost,shares,value,shares_total
MTDR,,2025-03-14,Purchase,47.49,500,23745.0,92180
MTDR,,2025-02-21,Purchase,53.06,1000,53060.0,91680
MTDR,,2025-02-14,Tax Withholding (RSU Vesting),57.12,1312,74941.44,93257
MTDR,,2025-02-16,Tax Withholding (RSU Vesting),57.19,1050,60049.5,92207
MTDR,,2025-02-17,Tax Withholding (RSU Vesting),57.19,1527,87329.13,90680
MTDR,,2025-01-07,"Grant, Award, or Other Acquisition",0.0,13711,0.0,99847
MTDR,,2025-01-07,Tax Withholding (RSU Vesting),58.35,5278,307971.3,94569
MTDR,,2024-10-30,Purchase,51.33,1000,51330.0,85935
MTDR,,2024-06-04,Tax Withholding (RSU Vesting),59.21,1640,97104.4,84709
