Date,Close,High,Low,Open,Volume
2024-12-18,2.5,2.509999990463257,2.5,2.509999990463257,4200
2024-12-19,2.4800000190734863,2.549999952316284,2.4800000190734863,2.5,6400
2024-12-20,2.490000009536743,2.5,2.470000028610229,2.490000009536743,20400
2024-12-23,2.4200000762939453,2.490000009536743,2.4200000762939453,2.490000009536743,10700
2024-12-24,2.400000095367432,2.4600000381469727,2.400000095367432,2.4600000381469727,5000
2024-12-26,2.4600000381469727,2.5899999141693115,2.400000095367432,2.450000047683716,6800
2024-12-27,2.4100000858306885,2.559999942779541,2.359999895095825,2.5199999809265137,18700
2024-12-30,2.2699999809265137,2.390000104904175,2.2699999809265137,2.390000104904175,19600
2024-12-31,2.2300000190734863,2.3399999141693115,2.2300000190734863,2.299999952316284,43100
2025-01-02,2.430000066757202,2.430000066757202,2.220000028610229,2.220000028610229,11500
2025-01-03,2.5,2.5,2.450000047683716,2.4600000381469727,3000
2025-01-06,2.569999933242798,2.5799999237060547,2.490000009536743,2.539999961853028,11100
2025-01-07,2.609999895095825,2.700000047683716,2.5299999713897705,2.5299999713897705,10200
2025-01-08,2.5199999809265137,2.5999999046325684,2.470000028610229,2.5999999046325684,3100
2025-01-10,2.549999952316284,2.549999952316284,2.319999933242798,2.319999933242798,14700
2025-01-13,2.470000028610229,2.5799999237060547,2.470000028610229,2.5799999237060547,4900
2025-01-14,2.549999952316284,2.569999933242798,2.470000028610229,2.559999942779541,11500
2025-01-15,2.559999942779541,2.640000104904175,2.4800000190734863,2.549999952316284,19300
2025-01-16,2.690000057220459,2.700000047683716,2.5999999046325684,2.5999999046325684,9900
2025-01-17,2.650000095367432,2.700000047683716,2.619999885559082,2.690000057220459,3300
2025-01-21,2.809999942779541,2.809999942779541,2.6700000762939453,2.6700000762939453,8500
2025-01-22,2.869999885559082,2.880000114440918,2.7300000190734863,2.8499999046325684,24200
2025-01-23,2.819999933242798,2.8299999237060547,2.700000047683716,2.700000047683716,7300
2025-01-24,2.819999933242798,2.869999885559082,2.819999933242798,2.869999885559082,4800
2025-01-27,2.740000009536743,2.859999895095825,2.7300000190734863,2.859999895095825,11500
2025-01-28,2.809999942779541,2.880000114440918,2.759999990463257,2.880000114440918,8400
2025-01-29,2.789999961853028,2.8299999237060547,2.75,2.809999942779541,5900
2025-01-30,2.7799999713897705,2.869999885559082,2.7699999809265137,2.8499999046325684,3000
2025-01-31,2.799999952316284,2.8499999046325684,2.7300000190734863,2.8499999046325684,9600
2025-02-03,2.759999990463257,2.7799999713897705,2.7300000190734863,2.7300000190734863,5900
2025-02-04,2.7300000190734863,2.799999952316284,2.7300000190734863,2.799999952316284,2200
2025-02-05,2.8299999237060547,2.8299999237060547,2.7300000190734863,2.7699999809265137,5900
2025-02-06,2.5999999046325684,2.819999933242798,2.549999952316284,2.819999933242798,43300
2025-02-07,2.6600000858306885,2.690000057220459,2.5799999237060547,2.5899999141693115,15200
2025-02-10,2.690000057220459,2.700000047683716,2.640000104904175,2.680000066757202,10500
2025-02-11,2.720000028610229,2.740000009536743,2.650000095367432,2.740000009536743,11400
2025-02-12,2.700000047683716,2.7100000381469727,2.609999895095825,2.609999895095825,7500
2025-02-13,2.549999952316284,2.720000028610229,2.5199999809265137,2.720000028610229,12500
2025-02-14,2.6700000762939453,2.6700000762939453,2.549999952316284,2.549999952316284,21600
2025-02-18,2.75,2.7699999809265137,2.5799999237060547,2.6700000762939453,14300
2025-02-19,2.759999990463257,2.759999990463257,2.6600000858306885,2.7100000381469727,4100
2025-02-20,2.720000028610229,2.8399999141693115,2.6700000762939453,2.799999952316284,8500
2025-02-21,2.650000095367432,2.799999952316284,2.640000104904175,2.650000095367432,5800
2025-02-24,2.720000028610229,2.75,2.6600000858306885,2.700000047683716,5200
2025-02-25,2.789999961853028,2.799999952316284,2.630000114440918,2.7100000381469727,2700
2025-02-26,2.700000047683716,2.740000009536743,2.6600000858306885,2.700000047683716,6700
2025-02-27,2.700000047683716,2.700000047683716,2.650000095367432,2.650000095367432,2700
2025-02-28,2.700000047683716,2.700000047683716,2.549999952316284,2.549999952316284,5000
2025-03-03,2.700000047683716,2.75,2.650000095367432,2.740000009536743,15400
2025-03-04,2.569999933242798,2.640000104904175,2.5,2.549999952316284,14800
2025-03-05,2.5199999809265137,2.619999885559082,2.509999990463257,2.559999942779541,6700
2025-03-06,2.5199999809265137,2.609999895095825,2.5199999809265137,2.5799999237060547,3300
2025-03-07,2.569999933242798,2.5899999141693115,2.4600000381469727,2.4600000381469727,4700
2025-03-10,2.619999885559082,2.6700000762939453,2.5999999046325684,2.5999999046325684,4600
2025-03-11,2.569999933242798,2.650000095367432,2.4600000381469727,2.5199999809265137,4100
2025-03-12,2.630000114440918,2.6600000858306885,2.470000028610229,2.470000028610229,15900
2025-03-13,2.6600000858306885,2.7300000190734863,2.650000095367432,2.650000095367432,9100
2025-03-14,2.700000047683716,2.720000028610229,2.690000057220459,2.690000057220459,5400
2025-03-17,2.7100000381469727,2.720000028610229,2.680000066757202,2.720000028610229,3900
2025-03-18,2.740000009536743,2.75,2.5999999046325684,2.5999999046325684,9400
2025-03-19,2.740000009536743,2.75,2.650000095367432,2.650000095367432,4100
2025-03-20,2.7300000190734863,2.740000009536743,2.640000104904175,2.690000057220459,6600
2025-03-21,2.299999952316284,2.75,2.259999990463257,2.700000047683716,28700
2025-03-24,2.5299999713897705,2.5899999141693115,2.440000057220459,2.5,20700
