date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-03-07,RCG,RCG,2.57,STAHL MURRAY,1207097,,Purchase,18,46.26,7140,https://www.sec.gov/Archives/edgar/data/919567/000143774925006775/rdgdoc.xml
2025-03-07,RCG,RCG,2.57,STAHL MURRAY,1207097,,Purchase,254,652.78,35008,https://www.sec.gov/Archives/edgar/data/919567/000143774925006775/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,356,929.16,63266,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,12,31.32,1446,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,180,469.8,89148,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,180,469.8,274400,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,274,715.14,289078,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,18,46.98,7122,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-06,RCG,RCG,2.61,STAHL MURRAY,1207097,,Purchase,254,662.94,34754,https://www.sec.gov/Archives/edgar/data/919567/000143774925006603/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,356,918.48,62910,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,12,30.96,1434,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,180,464.4,88968,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,180,464.4,274220,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,276,712.08,288804,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,18,46.44,7104,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-05,RCG,RCG,2.58,STAHL MURRAY,1207097,,Purchase,254,655.32,34500,https://www.sec.gov/Archives/edgar/data/919567/000143774925006425/rdgdoc.xml
2025-03-04,RCG,RCG,2.56,STAHL MURRAY,1207097,,Purchase,356,911.36,62554,https://www.sec.gov/Archives/edgar/data/919567/000143774925006254/rdgdoc.xml
