Date,Close,High,Low,Open,Volume
2024-09-26,935.2579956054688,942.9081256448924,929.7059008027588,935.23818287528,459400
2024-09-27,935.446044921875,940.5329030453122,932.3681251745708,935.7033083936396,472500
2024-09-30,939.70166015625,941.4434891855798,926.3014884310963,934.5355508576844,362200
2024-10-01,924.3717041015624,935.5549643680348,909.4672745220026,935.5549643680348,543800
2024-10-02,947.3616333007812,947.3913523958288,923.3621351471704,930.1611633999644,368200
2024-10-03,941.6611938476562,948.7274528592526,939.681853647523,943.7197245691024,511100
2024-10-04,939.3849487304688,950.8156261110022,921.4125665968136,950.8156261110022,491700
2024-10-07,930.9529418945312,946.9361379283054,928.2709746233104,942.1659208702968,561400
2024-10-08,939.2661743164062,945.491177269491,932.5463363316233,941.7205367441366,389000
2024-10-09,946.04541015625,953.0028198437486,938.1874272700112,940.1865801699716,573200
2024-10-10,945.7188720703124,953.3789089360964,943.7691905739484,945.1349401365718,564400
2024-10-11,980.0307006835938,985.9983798409402,953.2007593776714,953.2601371661392,927500
2024-10-14,981.4755859375,991.1051169224128,978.9717520373788,988.8486401384288,768400
2024-10-15,996.5977783203124,1005.9501727300714,985.8301629336936,987.6907475309552,618800
2024-10-16,1005.2573852539062,1008.6915114423692,993.7772364707128,993.7772364707128,547100
2024-10-17,992.1442260742188,1021.339492577151,991.2931243275244,1013.0262399873308,684700
2024-10-18,996.6175537109376,999.0521033764912,988.0667899764084,999.0521033764912,505400
2024-10-21,990.1946411132812,998.1614732324798,986.9089291759708,994.6184374078096,311200
2024-10-22,990.4717407226562,993.5001288441388,980.5552268874604,986.8099492334292,504400
2024-10-23,977.952392578125,998.220877573636,972.5191133208682,986.7505743824617,441400
2024-10-24,973.8353881835938,981.782468160675,973.0733228694436,980.802644011909,353600
2024-10-25,964.0079345703124,977.1507217199816,958.9408286325285,977.1507217199816,433500
2024-10-28,976.0324096679688,979.2290851420393,968.8969269597624,971.856030871702,329400
2024-10-29,973.013916015625,979.5457747889452,969.0156706365632,974.8250291760306,269500
2024-10-30,969.7479858398438,987.6907086561204,968.8474126735308,975.339645777168,427900
2024-10-31,970.8960571289062,975.8839725327512,959.5246972921516,960.1382879027752,607800
2024-11-01,974.9042358398438,981.7230168990428,970.1042996277062,973.8353752220244,792000
2024-11-04,981.2578735351562,981.7626149351556,965.9674588862772,969.0255659779198,512500
2024-11-05,1003.871826171875,1007.177350832558,981.7527239424976,981.7527239424976,424800
2024-11-06,1019.1820068359376,1046.5860346615318,989.670097679251,1035.45224606264,1266900
2024-11-07,1025.357666015625,1034.1557269286266,1021.7354396080984,1029.2470018714068,528700
2024-11-08,1028.5443115234375,1039.5889422231778,1025.961287207724,1030.2267022731978,454500
2024-11-11,1042.953857421875,1057.3040732260797,1036.6793830968566,1037.9956007792618,681500
2024-11-12,1025.6446533203125,1046.1604965509614,1022.9131539948798,1043.3102416378729,489900
2024-11-13,1020.330078125,1032.869242001577,1015.5797340479344,1027.6437547883984,408800
2024-11-14,1036.2637939453125,1047.9518565945002,1026.485847872657,1029.9595998201362,1048700
2024-11-15,1036.55078125,1041.6377001271044,1024.318473152452,1027.7625058156314,583400
2024-11-18,1039.1239013671875,1042.3403292400549,1026.6838011811606,1027.8515442633095,563200
2024-11-19,1017.4896850585938,1033.5224127394586,1016.9750372907336,1031.236216880542,673500
2024-11-20,1014.0852661132812,1025.9909051463062,1007.4841233071288,1021.6858645376562,593700
2024-11-21,1017.380859375,1028.6928417360273,1014.0159568844604,1024.0413197960836,473100
2024-11-22,1025.75341796875,1031.1767907067938,1017.8756827486138,1022.3291981325408,713000
2024-11-25,1020.8347778320312,1038.163910541179,1019.9242378700338,1038.00552950228,1463700
2024-11-26,1015.8765258789062,1027.5941858166786,1007.6820890149148,1021.3890558858196,772700
2024-11-27,1008.919189453125,1023.3188772405176,1007.5237207939098,1018.9148936457613,481900
2024-11-29,1012.2345581054688,1018.6871660307,1010.2750306526308,1010.2750306526308,390000
